Source,SKU,Brand,Name,Price,RAM,SSD,Processor,GPU,VRAM,Link,Brand_Encoded,Processor_Encoded
Bhinneka,3337770680,LENOVO,"LENOVO Yoga Slim 7 Pro 14ITL5 (Core i7-1165G7, 16GB, 1TB SSD, GeForce MX450 2GB)",20332500.0,16.0,1024.0,CORE I7-1165G,,,https://www.bhinneka.com/lenovo-yoga-slim-7-pro-14itl5-core-i7-1165g7-16gb-1tb-ssd-geforce-mx450-2gb-82fx005uid-slate-grey-sku3337770680,11,83
Bhinneka,3337774851,LENOVO,"LENOVO IdeaPad 3 14ITL6 (Core i3-1115G4, 8GB, 512GB SSD, Win 10 Home)",8274000.0,8.0,512.0,CORE I3-1115G,,,https://www.bhinneka.com/lenovo-ideapad-3-14itl6-core-i3-1115g4-8gb-512gb-ssd-win-10-home-82h700qwid-abyss-blue-sku3337774851,11,47
Bhinneka,3337777373,LENOVO,"LENOVO Yoga 7 14ACN6 (AMD Ryzen 7, 16GB, 512GB SSD, Win 10 Home)",13499000.0,16.0,512.0,"AMD RYZEN 7, 16GB, 512GB SSD, WIN 10 HOME",,,https://www.bhinneka.com/lenovo-yoga-7-14acn6-amd-ryzen-7-16gb-512gb-ssd-win-10-home-82n7000uid-slate-grey-sku3337777373,11,22
Bhinneka,3338048682,LENOVO,"LENOVO IdeaPad 3 14ITL6 (Core i3-1115G4, 4GB, 256GB SSD, Win 10 Home)",7469000.0,4.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/lenovo-ideapad-3-14itl6-core-i3-1115g4-4gb-256gb-ssd-win-10-home-82h700r2id-arctic-grey-sku3338048682,11,47
Bhinneka,3337867001,MSI,"MSI Modern 14 B10MW (Core i3-10110U, 8GB, 512GB SSD, Win 10 Home)",7699000.0,8.0,512.0,CORE I3-10110U,,,https://www.bhinneka.com/msi-modern-14-b10mw-core-i3-10110u-8gb-512gb-ssd-win-10-home-9s7-14d114-663-carbon-gray-sku3337867001,12,46
Bhinneka,3337867195,MSI,"MSI Katana GF66 11UD (Core i7-11800H, 16GB, 512GB SSD, RTX 3050 Ti)",18999000.0,16.0,512.0,CORE I7-11800H,RTX 3050 TI,,https://www.bhinneka.com/msi-katana-gf66-11ud-core-i7-11800h-16gb-512gb-ssd-rtx-3050-ti-9s7-158212-1007-black-sku3337867195,12,84
Bhinneka,3337875052,MSI,"MSI GS66 Stealth 11UE (Core i7-11800H, 16GB, 1TB SSD, RTX 3060)",31999000.0,16.0,1024.0,CORE I7-11800H,RTX 3060,,https://www.bhinneka.com/msi-gs66-stealth-11ue-core-i7-11800h-16gb-1tb-ssd-rtx-3060-9s7-16v412-619-core-black-sku3337875052,12,84
Bhinneka,3337875246,MSI,"MSI GF63 Thin 11SC (Core i5-11400H, 8GB, 512GB SSD, GTX 1650)",12099000.0,8.0,512.0,CORE I5-11400H,GTX 1650,,https://www.bhinneka.com/msi-gf63-thin-11sc-core-i5-11400h-8gb-512gb-ssd-gtx-1650-9s7-16r612-080-black-sku3337875246,12,57
Bhinneka,3337875343,MSI,"MSI Delta 15 A5EFK (Ryzen 7-5800H, 16GB, 1TB SSD, RX6700M )",27999000.0,16.0,1024.0,"RYZEN 7-5800H, 16GB, 1TB SSD, RX6700M ",RX6700M,,https://www.bhinneka.com/msi-delta-15-a5efk-ryzen-7-5800h-16gb-1tb-ssd-rx6700m-9s7-15ck11-050-black-sku3337875343,12,249
Bhinneka,3337909293,MSI,"MSI Modern 14 B10MW (Core i3-10110U, 8GB, 256GB SSD, Win 10 Home)",7499000.0,8.0,256.0,CORE I3-10110U,,,https://www.bhinneka.com/msi-modern-14-b10mw-core-i3-10110u-8gb-256gb-ssd-win-10-home-9s7-14d114-644-carbon-gray-sku3337909293,12,46
Bhinneka,3337909681,MSI,"MSI Modern 14 B11MOU (Core i5-1155G7, 8GB, 512GB SSD, Win 10 Home)",10090000.0,8.0,512.0,CORE I5-1155G,,,https://www.bhinneka.com/msi-modern-14-b11mou-core-i5-1155g7-8gb-512gb-ssd-win-10-home-9s7-14d334-621-carbon-gray-sku3337909681,12,59
Bhinneka,3337917538,ASUS,"ASUS VivoBook M513UA-OLED551 (AMD Ryzen 5, 8GB, 512GB SSD, Win 10 Home)",11399000.0,8.0,512.0,M513,,,https://www.bhinneka.com/asus-vivobook-m513ua-oled551-amd-ryzen-5-8gb-512gb-ssd-win-10-home-indie-black-sku3337917538,3,178
Bhinneka,3337917635,ASUS,"ASUS VivoBook M513UA-OLED552 (AMD Ryzen 5 5500U, 8GB, 512GB SSD, Win 10 Home)",11399000.0,8.0,512.0,RYZEN 5 5500U,,,https://www.bhinneka.com/asus-vivobook-m513ua-oled552-amd-ryzen-5-5500u-8gb-512gb-ssd-win-10-home-transparent-silver-sku3337917635,3,208
Bhinneka,3337918508,HP,"HP Pavilion 14-ec0014AU (AMD Ryzen 5 5500U, 16GB , 512GB SSD, Win 10 Home)",11899000.0,16.0,512.0,RYZEN 5 5500U,,,https://www.bhinneka.com/hp-pavilion-14-ec0014au-amd-ryzen-5-5500u-16gb-512gb-ssd-win-10-home-463b8pa-gold-sku3337918508,9,208
Bhinneka,3337923164,MSI,"MSI Prestige 14 A11SCX (Core i7-1185G7, 16GB, 1TB SSD, GTX 1650)",27999000.0,16.0,1024.0,CORE I7-1185G,GTX 1650,,https://www.bhinneka.com/msi-prestige-14-a11scx-core-i7-1185g7-16gb-1tb-ssd-gtx-1650-9s7-14c413-622-rose-pink-sku3337923164,12,86
Bhinneka,3337938005,ASUS,"ASUS VivoBook K513EA-OLED324 (Core i3-1115G4, 4GB, 256GB SSD, Win 10 Home)",7899000.0,4.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled324-core-i3-1115g4-4gb-256gb-ssd-win-10-home-indie-black-sku3337938005,3,47
Bhinneka,3337938102,ASUS,"ASUS VivoBook K513EA-OLED522 (Core i5-1135G7, 8GB, 256GB SSD, Win 10 Home)",9999000.0,8.0,256.0,CORE I5-1135G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled522-core-i5-1135g7-8gb-256gb-ssd-win-10-home-transparent-silver-sku3337938102,3,56
Bhinneka,3337938296,ASUS,"ASUS VivoBook K513EA-OLED523 (Core i5-1135G7, 8GB, 256GB SSD, Win 10 Home)",10794000.0,8.0,256.0,CORE I5-1135G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled523-core-i5-1135g7-8gb-256gb-ssd-win-10-home-hearty-gold-sku3337938296,3,56
Bhinneka,3337938393,ASUS,"ASUS VivoBook K513EA-OLED524 (Core i5-1135G7, 8GB, 256GB SSD, Win 10 Home)",9999000.0,8.0,256.0,CORE I5-1135G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled524-core-i5-1135g7-8gb-256gb-ssd-win-10-home-indie-black-sku3337938393,3,56
Bhinneka,3337940430,ASUS,"ASUS VivoBook M513UA-OLED753 (AMD Ryzen 7 5700U, 8GB, 512GB SSD, Win 10 Home)",12408000.0,8.0,512.0,RYZEN 7 5700U,,,https://www.bhinneka.com/asus-vivobook-m513ua-oled753-amd-ryzen-7-5700u-8gb-512gb-ssd-win-10-home-hearty-gold-sku3337940430,3,232
Bhinneka,3337942661,ASUS,"ASUS VivoBook K513EA-OLED325 (Core i3-1115G4, 4GB, 256GB SSD, Win 10 Home)",7899000.0,4.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled325-core-i3-1115g4-4gb-256gb-ssd-win-10-home-transparent-silver-sku3337942661,3,47
Bhinneka,3337942758,ASUS,"ASUS VivoBook K513EA-OLED326 (Core i3-1115G4, 4GB, 256GB SSD, Win 10 Home)",7899000.0,4.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled326-core-i3-1115g4-4gb-256gb-ssd-win-10-home-hearty-gold-sku3337942758,3,47
Bhinneka,3337942855,ASUS,"ASUS VivoBook K513EA-OLED521 (Core i5-1135G7, 8GB, 256GB SSD, Win 10 Home)",9999000.0,8.0,256.0,CORE I5-1135G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled521-core-i5-1135g7-8gb-256gb-ssd-win-10-home-indie-black-sku3337942855,3,56
Bhinneka,3337947317,MSI,"MSI Modern 14 B5M (AMD Ryzen 7, 8GB, 512GB SSD, Win 11 Home)",9699000.0,8.0,512.0,"AMD RYZEN 7, 8GB, 512GB SSD, WIN 11 HOME",,,https://www.bhinneka.com/msi-modern-14-b5m-amd-ryzen-7-8gb-512gb-ssd-win-11-home-9s7-14dl24-068-carbon-gray-sku3337947317,12,27
Bhinneka,3337988348,MSI,"MSI Bravo 15 B5DD (AMD Ryzen R7-5800H, 8GB, 512GB SSD, Radeon RX5500M 4GB)",15699000.0,8.0,512.0,RYZEN 7 5800H,RX5500M,,https://www.bhinneka.com/msi-bravo-15-b5dd-amd-ryzen-r7-5800h-8gb-512gb-ssd-radeon-rx5500m-4gb-9s7-158k12-241-black-sku3337988348,12,233
Bhinneka,3337994071,MSI,"MSI Modern 14 B11SB (Core i7-1195G7, 8GB, 512GB SSD, MX450)",14699000.0,8.0,512.0,CORE I7-1195G,,,https://www.bhinneka.com/msi-modern-14-b11sb-core-i7-1195g7-8gb-512gb-ssd-mx450-9s7-14d224-693-carbon-gray-sku3337994071,12,87
Bhinneka,3338038303,HP,"HP Business Notebook 240 G8 (Core i7-1065G7, 8GB, 512GB SSD, Win 10 Pro) ",19173000.0,8.0,512.0,CORE I7-1065G,,,https://www.bhinneka.com/hp-business-notebook-240-g8-core-i7-1065g7-8gb-512gb-ssd-win-10-pro-365k9pa-black-sku3338038303,9,77
Bhinneka,3338043250,ASUS,"ASUS Zenbook Flip UX363EA-OLED551 (Core i5-1135G7, 8GB, 512GB SSD, Win 10 Home)",16299000.0,8.0,512.0,CORE I5-1135G,,,https://www.bhinneka.com/asus-zenbook-flip-ux363ea-oled551-core-i5-1135g7-8gb-512gb-ssd-win-10-home-pine-grey-sku3338043250,3,56
Bhinneka,3338043735,ASUS,"ASUS VivoBook K513EA-OLED328 (Core i3-1115G4, 4GB, 256GB SSD, Win 11 Home)",6899000.01,4.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled328-core-i3-1115g4-4gb-256gb-ssd-win-11-home-transparent-silver-sku3338043735,3,47
Bhinneka,3338044317,ASUS,"ASUS VivoBook K513EA-OLED527 (Core i5-1135G7, 4GB, 256GB SSD, Win 11 Home)",10794000.0,4.0,256.0,CORE I5-1135G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled527-core-i5-1135g7-4gb-256gb-ssd-win-11-home-indie-black-sku3338044317,3,56
Bhinneka,3338045869,ASUS,"ASUS VivoBook Pro K3500PC-OLED754 (Core i7-11370H, 16GB, 512GB SSD, RTX 3050)",16799000.0,16.0,512.0,CORE I7-11370H,RTX 3050,,https://www.bhinneka.com/asus-vivobook-pro-k3500pc-oled754-core-i7-11370h-16gb-512gb-ssd-rtx-3050-cool-silver-sku3338045869,3,81
Bhinneka,3338045966,ASUS,"ASUS VivoBook Pro K3500PC-OLED755 (Core i7-11370H, 16GB, 512GB SSD, RTX 3050)",16799000.0,16.0,512.0,CORE I7-11370H,RTX 3050,,https://www.bhinneka.com/asus-vivobook-pro-k3500pc-oled755-core-i7-11370h-16gb-512gb-ssd-rtx-3050-quiet-blue-sku3338045966,3,81
Bhinneka,3338046160,ASUS,"ASUS VivoBook K513EA-OLED329 (Core i3-1115G4, 4GB, 256GB SSD, Win 11 Home)",6899000.01,4.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled329-core-i3-1115g4-4gb-256gb-ssd-win-11-home-hearty-gold-sku3338046160,3,47
Bhinneka,3338053629,HP,"HP Omen 16-b0171TX (Core i7-11800H, 32GB, 1TB SSD, RTX 3070 8GB)",33299000.0,32.0,1024.0,CORE I7-11800H,RTX 3070,,https://www.bhinneka.com/hp-omen-16-b0171tx-core-i7-11800h-32gb-1tb-ssd-rtx-3070-8gb-585n9pa-sku3338053629,9,84
Bhinneka,3338053726,HP,"HP Omen 16-b0172TX (Core i7-11800H, 16GB , 1TB SSD, RTX 3060 6GB)",28254000.0,16.0,1024.0,CORE I7-11800H,RTX 3060,,https://www.bhinneka.com/hp-omen-16-b0172tx-core-i7-11800h-16gb-1tb-ssd-rtx-3060-6gb-585p0pa-sku3338053726,9,84
Bhinneka,3338054696,LENOVO,"LENOVO IdeaPad 3 14IML05 (Core i3-10110U, 4GB, 512GB SSD, Win 11 Home)",5799000.0,4.0,512.0,CORE I3-10110U,,,https://www.bhinneka.com/lenovo-ideapad-3-14iml05-core-i3-10110u-4gb-512gb-ssd-win-11-home-81wa00pcid-platinum-grey-sku3338054696,11,46
Bhinneka,3338092914,LENOVO,"LENOVO IdeaPad 5 Pro 14ACN6 (Ryzen 7 5800U, 16GB, 512GB SSD, MX450)",12994000.0,16.0,512.0,RYZEN 7 5800U,,,https://www.bhinneka.com/lenovo-ideapad-5-pro-14acn6-ryzen-7-5800u-16gb-512gb-ssd-mx450-82l7003did-cloud-grey-sku3338092914,11,234
Bhinneka,3338114448,LENOVO,"LENOVO Yoga Slim 7 Carbon 14ACN6 (Ryzen 7 5800U, 16GB, 1TB SSD, MX450, Win 11 Home)",20189000.0,16.0,1024.0,RYZEN 7 5800U,,,https://www.bhinneka.com/lenovo-yoga-slim-7-carbon-14acn6-ryzen-7-5800u-16gb-1tb-ssd-mx450-win-11-home-82l00022id-cloud-grey-sku3338114448,11,234
Bhinneka,3338118037,LENOVO,"LENOVO IdeaPad 3 14ITL6 (Core i7-1165G7, 8GB, 512GB SSD, Win 11 Home)",13419000.0,8.0,512.0,CORE I7-1165G,,,https://www.bhinneka.com/lenovo-ideapad-3-14itl6-core-i7-1165g7-8gb-512gb-ssd-win-11-home-82h7014xid-sand-sku3338118037,11,83
Bhinneka,3338121529,ASUS,"ASUS VivoBook E410KAO-VIPS622 (Pentium Silver N6000, 4GB, 256GB SSD, Win 11 Home)",5399000.0,4.0,256.0,"PENTIUM SILVER N6000, 4GB, 256GB SSD, WIN 11 HOME",,,https://www.bhinneka.com/asus-vivobook-e410kao-vips622-pentium-silver-n6000-4gb-256gb-ssd-win-11-home-dreamy-white-sku3338121529,3,192
Bhinneka,3338123469,LENOVO,"LENOVO Yoga 7 14ACN6 (AMD Ryzen 7, 16GB, 512GB SSD, Win 11 Home)",13799000.0,16.0,512.0,"AMD RYZEN 7, 16GB, 512GB SSD, WIN 11 HOME",,,https://www.bhinneka.com/lenovo-yoga-7-14acn6-amd-ryzen-7-16gb-512gb-ssd-win-11-home-82n7007xid-slate-grey-sku3338123469,11,23
Bhinneka,3338126476,ASUS,"ASUS Vivobook Pro K3400PA-OLED552 (Core i5-11300H, 8GB, 512GB SSD, Win 11 Home)",11399000.0,8.0,512.0,CORE I5-11300H,,,https://www.bhinneka.com/asus-vivobook-pro-k3400pa-oled552-core-i5-11300h-8gb-512gb-ssd-win-11-home-quiet-blue-sku3338126476,3,54
Bhinneka,3338130647,ASUS,"ASUS VivoBook Pro K3500PC-OLED557 (Core i5-11300H, 8GB, 512GB SSD, RTX 3050)",14299000.0,8.0,512.0,CORE I5-11300H,RTX 3050,,https://www.bhinneka.com/asus-vivobook-pro-k3500pc-oled557-core-i5-11300h-8gb-512gb-ssd-rtx-3050-cool-silver-sku3338130647,3,54
Bhinneka,3338135885,ASUS,"ASUS VivoBook K513EA-OLED529 (Core i5-1135G7, 8GB, 256GB SSD, Win 11 Home)",9999000.0,8.0,256.0,CORE I5-1135G,,,https://www.bhinneka.com/asus-vivobook-k513ea-oled529-core-i5-1135g7-8gb-256gb-ssd-win-11-home-hearty-gold-sku3338135885,3,56
Bhinneka,3338141705,LENOVO,"LENOVO IdeaPad Flex 5 14ITL05 (Core i3-1115G4, 8GB, 512GB SSD, Win 11 Home)",10299000.0,8.0,512.0,CORE I3-1115G,,,https://www.bhinneka.com/lenovo-ideapad-flex-5-14itl05-core-i3-1115g4-8gb-512gb-ssd-win-11-home-82hs00v8id-graphite-grey-sku3338141705,11,47
Bhinneka,3338146555,LENOVO,"LENOVO Yoga Slim 7 Pro 14IHU5 (Core i7-11370H, 16GB, 1TB SSD, GeForce MX450 2GB)",18649000.0,16.0,1024.0,CORE I7-11370H,,,https://www.bhinneka.com/lenovo-yoga-slim-7-pro-14ihu5-core-i7-11370h-16gb-1tb-ssd-geforce-mx450-2gb-82nc00a2id-slate-grey-sku3338146555,11,81
Bhinneka,3338147816,MSI,"MSI Notebook GF63 10SC (Core i5-10500H, 8GB, 512GB SSD, GTX 1650 Max Q 4GB)",10999000.0,8.0,512.0,CORE I5-10500H,GTX 1650,,https://www.bhinneka.com/msi-notebook-gf63-10sc-core-i5-10500h-8gb-512gb-ssd-gtx-1650-max-q-4gb-9s7-16r512-819-black-sku3338147816,12,53
Bhinneka,3338155964,LENOVO,"LENOVO ThinkBook 13s G2 ITL (Core i5-1135G7, 16GB, 512GB SSD, Win 11 Pro)",17259000.0,16.0,512.0,CORE I5-1135G,,,https://www.bhinneka.com/lenovo-thinkbook-13s-g2-itl-core-i5-1135g7-16gb-512gb-ssd-win-11-pro-20v900hqid-mineral-grey-sku3338155964,11,56
Bhinneka,3338156158,LENOVO,"LENOVO ThinkBook 13s G2 ITL (Core i7-1165G7, 16GB, 512GB SSD, Win 11 Home)",17159000.0,16.0,512.0,CORE I7-1165G,,,https://www.bhinneka.com/lenovo-thinkbook-13s-g2-itl-core-i7-1165g7-16gb-512gb-ssd-win-11-home-20v900hrid-mineral-grey-sku3338156158,11,83
Bhinneka,3338162172,LENOVO,"LENOVO Notebook V14 G2 ALC (Ryzen 3 5300U, 4GB, 256GB SSD, Win 10 Home)",7485000.0,4.0,256.0,RYZEN 3 5300U,,,https://www.bhinneka.com/lenovo-notebook-v14-g2-alc-ryzen-3-5300u-4gb-256gb-ssd-win-10-home-82kc0091id-iron-grey-sku3338162172,11,197
Bhinneka,3338176722,ACER,"ACER Aspire 5 Slim A514-54-56MU (Core i5-1135G7, 4GB, 512GB SSD, Win 11 Home)",11000000.0,4.0,512.0,CORE I5-1135G,,,https://www.bhinneka.com/acer-aspire-5-slim-a514-54-56mu-core-i5-1135g7-4gb-512gb-ssd-win-11-home-pure-silver-sku3338176722,0,56
Bhinneka,3338177789,LENOVO,"LENOVO Legion 5 Pro 16ACH6H (Ryzen 7 5800H, 16GB, 1TB SSD, RTX 3060, Win 11 Home)",22499000.0,16.0,1024.0,RYZEN 7 5800H,RTX 3060,,https://www.bhinneka.com/lenovo-legion-5-pro-16ach6h-ryzen-7-5800h-16gb-1tb-ssd-rtx-3060-win-11-home-82jq00l2id-storm-grey-sku3338177789,11,233
Bhinneka,3338179438,ASUS,"ASUS ExpertBook B1400CEAE-EK5820X (Core i5-1135G7,8GB, 256GB SSD, Win 11 Pro)",15085000.0,8.0,256.0,CORE I5-1135G,,,https://www.bhinneka.com/asus-expertbook-b1400ceae-ek5820x-core-i5-1135g7-8gb-256gb-ssd-win-11-pro-star-black-sku3338179438,3,56
Bhinneka,3338186907,MSI,"MSI Modern 14 B11MOU (Core i3-1115G4, 8GB, 256GB SSD, Win 10 Home)",7499000.0,8.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/msi-modern-14-b11mou-core-i3-1115g4-8gb-256gb-ssd-win-10-home-9s7-14d334-881-carbon-gray-sku3338186907,12,47
Bhinneka,3338188168,MSI,"MSI Prestige 14 (Core i7-1195G7, 16GB, 1TB SSD, GTX 1650 Max-Q 4GB)",19199000.0,16.0,1024.0,CORE I7-1195G,GTX 1650,,https://www.bhinneka.com/msi-prestige-14-core-i7-1195g7-16gb-1tb-ssd-gtx-1650-max-q-4gb-9s7-14c512-206-carbon-gray-sku3338188168,12,87
Bhinneka,3338188944,MSI,"MSI Modern 14 B11MOU (Core i7-1195G7, 8GB, 512GB SSD, Win 10 Home)",11799000.0,8.0,512.0,CORE I7-1195G,,,https://www.bhinneka.com/msi-modern-14-b11mou-core-i7-1195g7-8gb-512gb-ssd-win-10-home-9s7-14d334-880-carbon-gray-sku3338188944,12,87
Bhinneka,3338194570,ASUS,"ASUS VivoBook M513UA-OLED556 (AMD Ryzen 5 5500U, 8GB, 512GB SSD, Win 11 Home)",11399000.0,8.0,512.0,RYZEN 5 5500U,,,https://www.bhinneka.com/asus-vivobook-m513ua-oled556-amd-ryzen-5-5500u-8gb-512gb-ssd-win-11-home-hearty-gold-sku3338194570,3,208
Bhinneka,3338194861,ASUS,"ASUS VivoBook M3401QC-OLED555 (AMD Ryzen 5, 8GB, 512GB SSD, RTX 3050)",12299000.0,8.0,512.0,M3401,RTX 3050,,https://www.bhinneka.com/asus-vivobook-m3401qc-oled555-amd-ryzen-5-8gb-512gb-ssd-rtx-3050-quiet-blue-sku3338194861,3,171
Bhinneka,3338196413,ASUS,"ASUS ZenBook 14X OLED UX5401EA-OLED553 (Core i5-1135G7, 8GB, 512GB SSD, Win 11 Home)",15799000.0,8.0,512.0,CORE I5-1135G,,,https://www.bhinneka.com/asus-zenbook-14x-oled-ux5401ea-oled553-core-i5-1135g7-8gb-512gb-ssd-win-11-home-pine-grey-sku3338196413,3,56
Bhinneka,3338196704,ASUS,"ASUS VivoBook Pro 16X OLED M7600QE-OLED914 (AMD Ryzen 9 5900HX, 16GB, 1TB SSD, RTX 3050 Ti)",16499000.0,16.0,1024.0,RYZEN 9 5900HX,RTX 3050 TI,,https://www.bhinneka.com/asus-vivobook-pro-16x-oled-m7600qe-oled914-amd-ryzen-9-5900hx-16gb-1tb-ssd-rtx-3050-ti-meteor-white-sku3338196704,3,253
Bhinneka,3338198256,ASUS,"ASUS Vivobook Pro K3400PA-OLED553 (Core i5-11300H, 8GB, 512GB SSD, Win 11 Home)",11399000.0,8.0,512.0,CORE I5-11300H,,,https://www.bhinneka.com/asus-vivobook-pro-k3400pa-oled553-core-i5-11300h-8gb-512gb-ssd-win-11-home-cool-silver-sku3338198256,3,54
Bhinneka,3338221051,MSI,"MSI Prestige 14 A11SCX (Core i7-1195G7, 16GB, 512GB SSD, GTX 1650)",18199000.01,16.0,512.0,CORE I7-1195G,GTX 1650,,https://www.bhinneka.com/msi-prestige-14-a11scx-core-i7-1195g7-16gb-512gb-ssd-gtx-1650-9s7-14c512-201-carbon-gray-sku3338221051,12,87
Bhinneka,3338220857,MSI,"MSI Stealth GS66 12UHS (Core i9-12900H, 32GB, 2TB SSD, RTX 3080 Ti)",62999000.0,32.0,2048.0,CORE I9-12900H,RTX 3080 TI,,https://www.bhinneka.com/msi-stealth-gs66-12uhs-core-i9-12900h-32gb-2tb-ssd-rtx-3080-ti-9s7-16v512-218-core-black-sku3338220857,12,107
Bhinneka,3338288466,MSI,"MSI Katana GF66 12UC (Core i7-12700H, 8GB, 512GB SSD, RTX 3050)",17699000.01,8.0,512.0,CORE I7-12700H,RTX 3050,,https://www.bhinneka.com/msi-katana-gf66-12uc-core-i7-12700h-8gb-512gb-ssd-rtx-3050-9s7-158422-240-black-sku3338288466,12,92
Bhinneka,3338290794,ASUS,"ASUS TUF Gaming F15 FX506HCB-I535B6T-O11 (Core i5-11400H, 8GB, 512GB SSD, RTX3050)",13799000.0,8.0,512.0,CORE I5-11400H,RTX3050,,https://www.bhinneka.com/asus-tuf-gaming-f15-fx506hcb-i535b6t-o11-core-i5-11400h-8gb-512gb-ssd-rtx3050-graphite-black-sku3338290794,3,57
Bhinneka,3338294771,MSI,"MSI Katana GF66 12UE (Core i7-12700H, 16GB, 512GB SSD, RTX 3060)",18999000.0,16.0,512.0,CORE I7-12700H,RTX 3060,,https://www.bhinneka.com/msi-katana-gf66-12ue-core-i7-12700h-16gb-512gb-ssd-rtx-3060-9s7-158332-264-black-sku3338294771,12,92
Bhinneka,3338295353,MSI,"MSI Katana GF66 12UD (Core i7-12700H, 16GB, 512GB SSD, RTX 3050 Ti)",20199000.0,16.0,512.0,CORE I7-12700H,RTX 3050 TI,,https://www.bhinneka.com/msi-katana-gf66-12ud-core-i7-12700h-16gb-512gb-ssd-rtx-3050-ti-9s7-158422-239-sku3338295353,12,92
Bhinneka,3338296129,MSI,"MSI Raider GE66 12UHS (Core i9-12900HK, 32GB, 2TB SSD, RTX 3080)",64999000.0,32.0,2048.0,CORE I9-12900HK,RTX 3080,,https://www.bhinneka.com/msi-raider-ge66-12uhs-core-i9-12900hk-32gb-2tb-ssd-rtx-3080-9s7-154414-290-titanium-blue-sku3338296129,12,108
Bhinneka,3338296226,MSI,"MSI Raider GE66 12UGS (Core i9-12900HK, 16GB, 1TB SSD, RTX3070)",44499000.0,16.0,1024.0,CORE I9-12900HK,RTX3070,,https://www.bhinneka.com/msi-raider-ge66-12ugs-core-i9-12900hk-16gb-1tb-ssd-rtx3070-9s7-154414-404-titanium-blue-sku3338296226,12,108
Bhinneka,3338296323,MSI,"MSI Modern 14 B11MOU (Core i3-1115G4, 4GB, 512GB SSD, Win 11 Home)",7399000.0,4.0,512.0,CORE I3-1115G,,,https://www.bhinneka.com/msi-modern-14-b11mou-core-i3-1115g4-4gb-512gb-ssd-win-11-home-9s7-14d334-1037-carbon-grey-sku3338296323,12,47
Bhinneka,3338297875,LENOVO,"LENOVO IdeaPad Flex 5 14ALC05 (Ryzen 5 5500U, 8GB, 512GB SSD, Win 11 Home)",10899000.0,8.0,512.0,RYZEN 5 5500U,,,https://www.bhinneka.com/lenovo-ideapad-flex-5-14alc05-ryzen-5-5500u-8gb-512gb-ssd-win-11-home-82hu00p0id-graphite-grey-sku3338297875,11,208
Bhinneka,3338300785,MSI,"MSI Modern 14 B11MOU (Core i7-1195G7, 8GB, 512GB SSD, Win 11 Home)",9799000.0,8.0,512.0,CORE I7-1195G,,,https://www.bhinneka.com/msi-modern-14-b11mou-core-i7-1195g7-8gb-512gb-ssd-win-11-home-9s7-14d334-1059-carbon-gray-sku3338300785,12,87
Bhinneka,3338308060,MSI,"MSI Modern 14 B11MOU (Core i3-1115G4, 8GB, 256GB SSD, Win 11 Home)",7499000.0,8.0,256.0,CORE I3-1115G,,,https://www.bhinneka.com/msi-modern-14-b11mou-core-i3-1115g4-8gb-256gb-ssd-win-11-home-9s7-14d334-1026-carbon-gray-sku3338308060,12,47
Bhinneka,3338329885,DELL,"DELL Vostro 5410 (Core i5-11320H, 16GB, 512GB SSD, Win 11 Home)",13598999.0,16.0,512.0,CORE I5-11320H,,,https://www.bhinneka.com/3338329885-dell-vostro-5410-core-i5-11320h-16gb-512gb-ssd-win-11-home-sku3338329885,7,55
Bhinneka,3338334056,DELL,"DELL Latitude 3420 (Core i5-1135G7, 8GB, 256GB SSD, W11 Pro, 14 Inch FHD, 3 Years)",14189000.0,8.0,256.0,CORE I5-1135G,,,https://www.bhinneka.com/dell-latitude-3420-core-i5-1135g7-8gb-256gb-ssd-w11-pro-14-inch-fhd-3-years-sku3338334056,7,56
Bhinneka,3338370140,MSI,"MSI Modern 14 B11MOU (Core i3-1115G4, 8GB, 512GB SSD, Win 11 Home)",8299000.0,8.0,512.0,CORE I3-1115G,,,https://www.bhinneka.com/msi-modern-14-b11mou-core-i3-1115g4-8gb-512gb-ssd-win-11-home-9s7-14d334-1019-carbon-grey-sku3338370140,12,47
Bhinneka,3338406030,HP,"HP Omen 16-c0092AX (AMD Ryzen 7-5800H, 16GB , 512GB SSD, RTX 3070 8GB)",24699000.0,16.0,512.0,"AMD RYZEN 7-5800H, 16GB , 512GB SSD, RTX 3070 8GB",RTX 3070,,https://www.bhinneka.com/hp-omen-16-c0092ax-amd-ryzen-7-5800h-16gb-512gb-ssd-rtx-3070-8gb-488f2pa-sku3338406030,9,28
